-0.1996  	0.27942  	-0.0395  	-1.5608  	-0.7991  	-1.4876  	0.57573  	0.58542  	0.31703  	0.14242  	0.53152  	-1.2870  	0.28940  	-1.4763  	-0.9073  	0.67219  	0.05854  	0.64674  	0.26890  	0.04304  	0.14260  	0.81692  	0.28740  	-0.3824  	0.29973  	-0.4021  	0.25424  	-0.6448  	0.30588  	0.64594  	0.13967  	0.07086  	0.22371  	-0.0264  	-0.2268  	-0.2257  	0.34020  	-0.0727  	-0.1454  	0.73960  	0.34487  	-0.0483  	0.10345  	0.26552  	-0.0401  	-0.0595  	0.03890  	-0.0251  	-0.0038  	-0.1129  	-0.0774  	-0.0351  	-0.0620  	-0.0221  	-0.0844  	-0.0465  	-0.0112  	-0.0014  	-0.0173  	-0.0505  	-0.0288  	0.00744  	-0.0423  	0.00920  	0.03828  	0.15122  	-0.0032  	0.00353  	-0.0577  	0.32482  	1.01576  	125.355  	111.448  	
-0.5094  	0.17684  	-0.1933  	-1.6985  	-0.8714  	-1.6356  	0.52650  	0.50663  	0.29051  	0.19113  	0.73415  	-1.2144  	0.19547  	-1.7568  	-1.1717  	0.60198  	0.02341  	0.63829  	0.28221  	0.13069  	0.02180  	0.75958  	0.38208  	-0.4975  	0.21059  	-0.3685  	0.03530  	-0.4636  	0.34703  	0.56423  	0.12881  	0.04167  	0.23762  	0.00095  	-0.2806  	-0.2200  	0.24100  	-0.0765  	-0.0625  	0.73718  	0.35299  	-0.0620  	0.05419  	0.25435  	-0.0334  	-0.0697  	0.04777  	-0.0370  	-0.0140  	-0.1054  	-0.0596  	-0.0318  	-0.0459  	-0.0365  	-0.0869  	-0.0521  	-0.0076  	0.01501  	-0.0218  	-0.0545  	-0.0189  	0.02096  	-0.0285  	0.01620  	0.03828  	0.15122  	-0.0032  	0.00353  	-0.0577  	0.32482  	1.01576  	125.355  	111.448  	
-0.3906  	0.26572  	-0.1911  	-1.6140  	-0.8413  	-1.6316  	0.52011  	0.50066  	0.29661  	0.19871  	0.69774  	-1.1499  	0.24117  	-1.7056  	-1.1112  	0.62008  	0.01990  	0.64940  	0.28393  	0.14380  	-0.0387  	0.73828  	0.35014  	-0.5576  	0.29139  	-0.3642  	0.04260  	-0.3678  	0.41376  	0.62814  	0.11677  	0.01536  	0.23353  	0.01804  	-0.2631  	-0.1835  	0.23134  	-0.0901  	-0.0334  	0.75939  	0.34859  	-0.0670  	0.05259  	0.28099  	-0.0389  	-0.0737  	0.04387  	-0.0315  	-0.0212  	-0.1067  	-0.0603  	-0.0366  	-0.0496  	-0.0267  	-0.0855  	-0.0504  	-0.0023  	0.02033  	-0.0224  	-0.0446  	-0.0205  	0.01831  	-0.0220  	0.02115  	0.03828  	0.15122  	-0.0032  	0.00353  	-0.0577  	0.32482  	1.01576  	125.355  	111.448  	
-0.2433  	0.35354  	-0.1641  	-1.5117  	-0.7776  	-1.4816  	0.54816  	0.57901  	0.31309  	0.19233  	0.46508  	-1.1442  	0.34263  	-1.6247  	-1.0328  	0.65029  	0.02172  	0.69020  	0.27961  	0.13928  	-0.1368  	0.75736  	0.24976  	-0.5801  	0.33299  	-0.3854  	0.04601  	-0.2655  	0.49597  	0.67900  	0.09638  	0.05618  	0.23616  	-0.0017  	-0.2847  	-0.1389  	0.15073  	-0.1101  	0.00977  	0.76923  	0.39283  	-0.0796  	0.09668  	0.26685  	-0.0341  	-0.0732  	0.03781  	-0.0247  	-0.0148  	-0.1011  	-0.0561  	-0.0305  	-0.0528  	-0.0278  	-0.0796  	-0.0568  	0.01141  	0.01592  	-0.0151  	-0.0551  	-0.0294  	0.01430  	-0.0239  	0.02046  	0.03828  	0.15122  	-0.0032  	0.00353  	-0.0577  	0.32482  	1.01576  	125.355  	111.448  	
-0.1518  	0.34645  	0.04529  	-1.4547  	-0.7894  	-1.3554  	0.56416  	0.53715  	0.36749  	0.05987  	0.36533  	-1.1335  	0.29706  	-1.5968  	-0.8232  	0.67167  	0.08309  	0.64086  	0.30729  	0.11435  	-0.0809  	0.75478  	0.34512  	-0.5455  	0.29056  	-0.3957  	0.05989  	-0.4141  	0.43978  	0.64781  	0.09602  	0.02665  	0.21658  	0.02115  	-0.2616  	-0.1655  	0.23753  	-0.0398  	-0.0520  	0.74968  	0.41439  	-0.1048  	0.12469  	0.29154  	-0.0509  	-0.0692  	0.03236  	-0.0077  	-0.0070  	-0.1117  	-0.0574  	-0.0324  	-0.0520  	-0.0315  	-0.0833  	-0.0407  	-0.0108  	0.01020  	-0.0146  	-0.0563  	-0.0232  	0.01315  	-0.0179  	0.01961  	0.03828  	0.15122  	-0.0032  	0.00353  	-0.0577  	0.32482  	1.01576  	125.355  	111.448  	
-0.0777  	0.37884  	0.08505  	-1.4296  	-0.8108  	-1.2668  	0.57626  	0.56013  	0.36046  	0.07086  	0.26093  	-1.1983  	0.31986  	-1.6688  	-0.8439  	0.70964  	0.10305  	0.63034  	0.30358  	0.05532  	-0.1116  	0.77902  	0.39280  	-0.5778  	0.33199  	-0.4021  	0.09486  	-0.4654  	0.46745  	0.66465  	0.12914  	0.04893  	0.21644  	0.02834  	-0.3532  	-0.1695  	0.22231  	-0.0193  	-0.0514  	0.71582  	0.44162  	-0.1204  	0.15423  	0.30069  	-0.0544  	-0.0698  	0.01974  	-0.0040  	3.07410  	-0.1035  	-0.0600  	-0.0360  	-0.0471  	-0.0363  	-0.0827  	-0.0430  	-0.0024  	0.02040  	-0.0195  	-0.0692  	-0.0080  	0.00336  	-0.0062  	0.02129  	0.03828  	0.15122  	-0.0032  	0.00353  	-0.0577  	0.32482  	1.01576  	125.355  	111.448  	
-0.2792  	0.31694  	0.05753  	-1.7388  	-0.9502  	-1.3661  	0.56062  	0.44064  	0.30992  	0.15506  	0.45825  	-1.2216  	0.21047  	-1.8536  	-1.1371  	0.73018  	0.07226  	0.72538  	0.29473  	0.08411  	-0.1654  	0.78783  	0.41476  	-0.6187  	0.31023  	-0.4002  	0.01291  	-0.3651  	0.47458  	0.62589  	0.14910  	0.03950  	0.18880  	0.00308  	-0.4602  	-0.1169  	0.21866  	-0.0448  	-0.0150  	0.69742  	0.49848  	-0.1007  	0.15943  	0.29690  	-0.0592  	-0.0742  	0.03353  	0.00271  	-0.0021  	-0.1000  	-0.0651  	-0.0289  	-0.0514  	-0.0340  	-0.0818  	-0.0564  	-0.0077  	0.02158  	-0.0224  	-0.0723  	-0.0118  	0.00905  	-0.0066  	0.02581  	0.03828  	0.15122  	-0.0032  	0.00353  	-0.0577  	0.32482  	1.01576  	125.355  	111.448  	
-0.4934  	0.26652  	-0.1298  	-1.7068  	-0.8748  	-1.5389  	0.55725  	0.43568  	0.31316  	0.14509  	0.60556  	-1.1204  	0.21364  	-1.8055  	-1.1029  	0.67019  	0.07757  	0.69277  	0.28974  	0.12146  	-0.1032  	0.78863  	0.34837  	-0.5663  	0.29809  	-0.3796  	0.03027  	-0.3804  	0.41697  	0.62271  	0.13373  	0.02757  	0.20489  	0.00872  	-0.3770  	-0.1210  	0.22018  	-0.0585  	-0.0237  	0.71736  	0.42364  	-0.0774  	0.12120  	0.24738  	-0.0463  	-0.0663  	0.03354  	-0.0239  	-0.0129  	-0.0942  	-0.0634  	-0.0284  	-0.0536  	-0.0269  	-0.0815  	-0.0480  	-0.0139  	0.01179  	-0.0246  	-0.0563  	-0.0189  	0.02395  	-0.0095  	0.01992  	0.03828  	0.15122  	-0.0032  	0.00353  	-0.0577  	0.32482  	1.01576  	125.355  	111.448  	
-0.3856  	0.26193  	-0.1105  	-1.6238  	-0.8188  	-1.5095  	0.54683  	0.48043  	0.30957  	0.12136  	0.62992  	-1.1120  	0.21072  	-1.7651  	-1.0317  	0.69121  	0.06106  	0.68417  	0.29026  	0.14083  	-0.0545  	0.76422  	0.33869  	-0.5535  	0.24585  	-0.3912  	-0.0176  	-0.3589  	0.38030  	0.60346  	0.13232  	0.04350  	0.22000  	0.00358  	-0.3459  	-0.1612  	0.24527  	-0.0610  	-0.0375  	0.69927  	0.41730  	-0.0985  	0.11200  	0.25060  	-0.0466  	-0.0628  	0.03331  	-0.0237  	-0.0146  	-0.0972  	-0.0567  	-0.0280  	-0.0503  	-0.0348  	-0.0844  	-0.0526  	-0.0094  	0.01593  	-0.0270  	-0.0602  	-0.0215  	0.01719  	-0.0159  	0.02126  	0.03828  	0.15122  	-0.0032  	0.00353  	-0.0577  	0.32482  	1.01576  	125.355  	111.448  	
-0.1675  	0.34785  	0.00857  	-1.5089  	-0.8368  	-1.3558  	0.51361  	0.53762  	0.34060  	0.01760  	0.55941  	-1.0563  	0.26828  	-1.6196  	-0.8935  	0.69530  	0.08398  	0.65125  	0.29721  	0.10494  	0.00122  	0.75894  	0.37171  	-0.5492  	0.27729  	-0.3906  	0.03104  	-0.4341  	0.38017  	0.63393  	0.13331  	0.02236  	0.23496  	0.00201  	-0.2781  	-0.1678  	0.27964  	-0.0434  	-0.0534  	0.69994  	0.40581  	-0.0943  	0.12823  	0.25934  	-0.0425  	-0.0628  	0.03440  	-0.0217  	-0.0087  	-0.1003  	-0.0558  	-0.0333  	-0.0556  	-0.0378  	-0.0905  	-0.0412  	-0.0119  	0.01538  	-0.0190  	-0.0574  	-0.0204  	0.01265  	-0.0139  	0.01996  	0.03828  	0.15122  	-0.0032  	0.00353  	-0.0577  	0.32482  	1.01576  	125.355  	111.448  	
